Process A,Process B,Similarity
map,fastqctrimmed,0.2033898305084746
map,expressbam,0.0
map,salmonSE,0.240506329113924
map,fastqScreen,0.164021164021164
map,run_star_se,1.0
map,fastqc,0.2033898305084746
map,trim_fasq_fastqc,0.0
map,picard_rna_seq,0.24
map,salmon_index_extended,0.240506329113924
map,fastp_trimming_SE,0.1761006289308175
map,starindex,0.0
map,DRIMseq,0.0
map,samtools_flagstat,0.1559633027522935
map,salmon_quant_se,0.240506329113924
map,feature_counts,0.0
map,RNA_SeqC,0.0
map,fastqc 6,0.2033898305084746
map,star_genome,1.0
map,edgeR,0.0
map,startPE,0.1031941031941031
map,tastq_to_bam_HISAT,0.0
map,fastqc 5,0.2033898305084746
map,multiqc 2,0.1285714285714285
map,kallistoQuant,0.12012987012987
map,salmon_index,0.240506329113924
map,trim_galore_pe,0.0
map,samlon_quant,0.240506329113924
map,sortedbam_to_counts,0.0
map,featureCounts 2,0.0
map,fastqc 4,0.2033898305084746
map,multiqc 3,0.1285714285714285
map,merge_trimmed_SE,0.0
map,trimgaloreSE,0.203125
map,fastQCtrimmed 2,0.0
map,fastqcrim,0.2033898305084746
map,sortedbam_to_rmdup,0.0
map,sort_index_bams,0.175438596491228
map,fastqc 3,0.2033898305084746
map,fastqc 2,0.2033898305084746
map,rsem_norm,0.0
map,featureCounts,0.0
map,merge_trimmed_PE,0.0
map,trimgalorePE,0.203125
map,compare_reference_stringtie,0.0
map,hisat2,0.1708542713567838
map,sortbam,0.1513761467889908
map,starSE,0.1031941031941031
map,fetch_unique_stringtie,0.0
map,bigwig,0.0897435897435897
map,cutadapt 2,0.203125
map,cutadapt,0.203125
map,MultiQC,0.1285714285714285
map,salmon_quant_pe,0.240506329113924
map,tximeta,0.062200956937799
map,salmon_quant,0.240506329113924
map,sort_bams,0.0
map,mark_dups,0.24
map,fastp_trimming_PE,0.1761006289308175
map,samtools_bam,0.1802325581395348
map,bamindex,0.1802325581395348
map,generate_genome_star_index,1.0
map,run_star_pe,1.0
map,pass1,1.0
map,fastqc_trimmed,0.2033898305084746
map,run_multiqc,0.1285714285714285
map,sampleReads,0.0
map,pass2,1.0
fastqctrimmed,expressbam,0.0
fastqctrimmed,salmonSE,0.2911392405063291
fastqctrimmed,fastqScreen,0.1746031746031746
fastqctrimmed,run_star_se,0.2033898305084746
fastqctrimmed,fastqc,1.0
fastqctrimmed,trim_fasq_fastqc,0.0
fastqctrimmed,picard_rna_seq,0.2203389830508474
fastqctrimmed,salmon_index_extended,0.2911392405063291
fastqctrimmed,fastp_trimming_SE,0.3710691823899371
fastqctrimmed,starindex,0.0
fastqctrimmed,DRIMseq,0.0
fastqctrimmed,samtools_flagstat,0.1788990825688073
fastqctrimmed,salmon_quant_se,0.2911392405063291
fastqctrimmed,feature_counts,0.0
fastqctrimmed,RNA_SeqC,0.0
fastqctrimmed,fastqc 6,1.0
fastqctrimmed,star_genome,0.2033898305084746
fastqctrimmed,edgeR,0.0
fastqctrimmed,startPE,0.113022113022113
fastqctrimmed,tastq_to_bam_HISAT,0.0
fastqctrimmed,fastqc 5,1.0
fastqctrimmed,multiqc 2,0.1535714285714285
fastqctrimmed,kallistoQuant,0.172077922077922
fastqctrimmed,salmon_index,0.2911392405063291
fastqctrimmed,trim_galore_pe,0.0
fastqctrimmed,samlon_quant,0.2911392405063291
fastqctrimmed,sortedbam_to_counts,0.0
fastqctrimmed,featureCounts 2,0.0
fastqctrimmed,fastqc 4,1.0
fastqctrimmed,multiqc 3,0.1535714285714285
fastqctrimmed,merge_trimmed_SE,0.0
fastqctrimmed,trimgaloreSE,0.515625
fastqctrimmed,fastQCtrimmed 2,0.0
fastqctrimmed,fastqcrim,1.0
fastqctrimmed,sortedbam_to_rmdup,0.0
fastqctrimmed,sort_index_bams,0.1871345029239766
fastqctrimmed,fastqc 3,1.0
fastqctrimmed,fastqc 2,1.0
fastqctrimmed,rsem_norm,0.0
fastqctrimmed,featureCounts,0.0
fastqctrimmed,merge_trimmed_PE,0.0
fastqctrimmed,trimgalorePE,0.515625
fastqctrimmed,compare_reference_stringtie,0.0
fastqctrimmed,hisat2,0.185929648241206
fastqctrimmed,sortbam,0.1697247706422018
fastqctrimmed,starSE,0.113022113022113
fastqctrimmed,fetch_unique_stringtie,0.0
fastqctrimmed,bigwig,0.0982905982905982
fastqctrimmed,cutadapt 2,0.515625
fastqctrimmed,cutadapt,0.515625
fastqctrimmed,MultiQC,0.1535714285714285
fastqctrimmed,salmon_quant_pe,0.2911392405063291
fastqctrimmed,tximeta,0.0781499202551834
fastqctrimmed,salmon_quant,0.2911392405063291
fastqctrimmed,sort_bams,0.0
fastqctrimmed,mark_dups,0.2203389830508474
fastqctrimmed,fastp_trimming_PE,0.3710691823899371
fastqctrimmed,samtools_bam,0.191860465116279
fastqctrimmed,bamindex,0.191860465116279
fastqctrimmed,generate_genome_star_index,0.2033898305084746
fastqctrimmed,run_star_pe,0.2033898305084746
fastqctrimmed,pass1,0.2033898305084746
fastqctrimmed,fastqc_trimmed,1.0
fastqctrimmed,run_multiqc,0.1535714285714285
fastqctrimmed,sampleReads,0.0
fastqctrimmed,pass2,0.2033898305084746
expressbam,salmonSE,0.0
expressbam,fastqScreen,0.0
expressbam,run_star_se,0.0
expressbam,fastqc,0.0
expressbam,trim_fasq_fastqc,1.0
expressbam,picard_rna_seq,0.0
expressbam,salmon_index_extended,0.0
expressbam,fastp_trimming_SE,0.0
expressbam,starindex,1.0
expressbam,DRIMseq,1.0
expressbam,samtools_flagstat,0.0
expressbam,salmon_quant_se,0.0
expressbam,feature_counts,1.0
expressbam,RNA_SeqC,1.0
expressbam,fastqc 6,0.0
expressbam,star_genome,0.0
expressbam,edgeR,1.0
expressbam,startPE,0.0
expressbam,tastq_to_bam_HISAT,1.0
expressbam,fastqc 5,0.0
expressbam,multiqc 2,0.0
expressbam,kallistoQuant,0.0
expressbam,salmon_index,0.0
expressbam,trim_galore_pe,1.0
expressbam,samlon_quant,0.0
expressbam,sortedbam_to_counts,1.0
expressbam,featureCounts 2,1.0
expressbam,fastqc 4,0.0
expressbam,multiqc 3,0.0
expressbam,merge_trimmed_SE,1.0
expressbam,trimgaloreSE,0.0
expressbam,fastQCtrimmed 2,1.0
expressbam,fastqcrim,0.0
expressbam,sortedbam_to_rmdup,1.0
expressbam,sort_index_bams,0.0
expressbam,fastqc 3,0.0
expressbam,fastqc 2,0.0
expressbam,rsem_norm,1.0
expressbam,featureCounts,1.0
expressbam,merge_trimmed_PE,1.0
expressbam,trimgalorePE,0.0
expressbam,compare_reference_stringtie,1.0
expressbam,hisat2,0.0
expressbam,sortbam,0.0
expressbam,starSE,0.0
expressbam,fetch_unique_stringtie,1.0
expressbam,bigwig,0.0
expressbam,cutadapt 2,0.0
expressbam,cutadapt,0.0
expressbam,MultiQC,0.0
expressbam,salmon_quant_pe,0.0
expressbam,tximeta,0.0
expressbam,salmon_quant,0.0
expressbam,sort_bams,1.0
expressbam,mark_dups,0.0
expressbam,fastp_trimming_PE,0.0
expressbam,samtools_bam,0.0
expressbam,bamindex,0.0
expressbam,generate_genome_star_index,0.0
expressbam,run_star_pe,0.0
expressbam,pass1,0.0
expressbam,fastqc_trimmed,0.0
expressbam,run_multiqc,0.0
expressbam,sampleReads,1.0
expressbam,pass2,0.0
salmonSE,fastqScreen,0.2328042328042328
salmonSE,run_star_se,0.240506329113924
salmonSE,fastqc,0.2911392405063291
salmonSE,trim_fasq_fastqc,0.0
salmonSE,picard_rna_seq,0.2658227848101265
salmonSE,salmon_index_extended,1.0
salmonSE,fastp_trimming_SE,0.2264150943396226
salmonSE,starindex,0.0
salmonSE,DRIMseq,0.0
salmonSE,samtools_flagstat,0.2018348623853211
salmonSE,salmon_quant_se,1.0
salmonSE,feature_counts,0.0
salmonSE,RNA_SeqC,0.0
salmonSE,fastqc 6,0.2911392405063291
salmonSE,star_genome,0.240506329113924
salmonSE,edgeR,0.0
salmonSE,startPE,0.1498771498771498
salmonSE,tastq_to_bam_HISAT,0.0
salmonSE,fastqc 5,0.2911392405063291
salmonSE,multiqc 2,0.1821428571428571
salmonSE,kallistoQuant,0.1785714285714286
salmonSE,salmon_index,1.0
salmonSE,trim_galore_pe,0.0
salmonSE,samlon_quant,1.0
salmonSE,sortedbam_to_counts,0.0
salmonSE,featureCounts 2,0.0
salmonSE,fastqc 4,0.2911392405063291
salmonSE,multiqc 3,0.1821428571428571
salmonSE,merge_trimmed_SE,0.0
salmonSE,trimgaloreSE,0.2658227848101265
salmonSE,fastQCtrimmed 2,0.0
salmonSE,fastqcrim,0.2911392405063291
salmonSE,sortedbam_to_rmdup,0.0
salmonSE,sort_index_bams,0.2222222222222222
salmonSE,fastqc 3,0.2911392405063291
salmonSE,fastqc 2,0.2911392405063291
salmonSE,rsem_norm,0.0
salmonSE,featureCounts,0.0
salmonSE,merge_trimmed_PE,0.0
salmonSE,trimgalorePE,0.2658227848101265
salmonSE,compare_reference_stringtie,0.0
salmonSE,hisat2,0.2110552763819095
salmonSE,sortbam,0.2201834862385321
salmonSE,starSE,0.1498771498771498
salmonSE,fetch_unique_stringtie,0.0
salmonSE,bigwig,0.1303418803418803
salmonSE,cutadapt 2,0.2658227848101265
salmonSE,cutadapt,0.2658227848101265
salmonSE,MultiQC,0.1821428571428571
salmonSE,salmon_quant_pe,1.0
salmonSE,tximeta,0.1259968102073365
salmonSE,salmon_quant,1.0
salmonSE,sort_bams,0.0
salmonSE,mark_dups,0.2658227848101265
salmonSE,fastp_trimming_PE,0.2264150943396226
salmonSE,samtools_bam,0.2325581395348837
salmonSE,bamindex,0.2325581395348837
salmonSE,generate_genome_star_index,0.240506329113924
salmonSE,run_star_pe,0.240506329113924
salmonSE,pass1,0.240506329113924
salmonSE,fastqc_trimmed,0.2911392405063291
salmonSE,run_multiqc,0.1821428571428571
salmonSE,sampleReads,0.0
salmonSE,pass2,0.240506329113924
fastqScreen,run_star_se,0.164021164021164
fastqScreen,fastqc,0.1746031746031746
fastqScreen,trim_fasq_fastqc,0.0
fastqScreen,picard_rna_seq,0.1587301587301587
fastqScreen,salmon_index_extended,0.2328042328042328
fastqScreen,fastp_trimming_SE,0.2328042328042328
fastqScreen,starindex,0.0
fastqScreen,DRIMseq,0.0
fastqScreen,samtools_flagstat,0.2155963302752294
fastqScreen,salmon_quant_se,0.2328042328042328
fastqScreen,feature_counts,0.0
fastqScreen,RNA_SeqC,0.0
fastqScreen,fastqc 6,0.1746031746031746
fastqScreen,star_genome,0.164021164021164
fastqScreen,edgeR,0.0
fastqScreen,startPE,0.2457002457002457
fastqScreen,tastq_to_bam_HISAT,0.0
fastqScreen,fastqc 5,0.1746031746031746
fastqScreen,multiqc 2,0.2678571428571429
fastqScreen,kallistoQuant,0.3246753246753247
fastqScreen,salmon_index,0.2328042328042328
fastqScreen,trim_galore_pe,0.0
fastqScreen,samlon_quant,0.2328042328042328
fastqScreen,sortedbam_to_counts,0.0
fastqScreen,featureCounts 2,0.0
fastqScreen,fastqc 4,0.1746031746031746
fastqScreen,multiqc 3,0.2678571428571429
fastqScreen,merge_trimmed_SE,0.0
fastqScreen,trimgaloreSE,0.201058201058201
fastqScreen,fastQCtrimmed 2,0.0
fastqScreen,fastqcrim,0.1746031746031746
fastqScreen,sortedbam_to_rmdup,0.0
fastqScreen,sort_index_bams,0.2063492063492064
fastqScreen,fastqc 3,0.1746031746031746
fastqScreen,fastqc 2,0.1746031746031746
fastqScreen,rsem_norm,0.0
fastqScreen,featureCounts,0.0
fastqScreen,merge_trimmed_PE,0.0
fastqScreen,trimgalorePE,0.201058201058201
fastqScreen,compare_reference_stringtie,0.0
fastqScreen,hisat2,0.2311557788944723
fastqScreen,sortbam,0.2752293577981651
fastqScreen,starSE,0.2457002457002457
fastqScreen,fetch_unique_stringtie,0.0
fastqScreen,bigwig,0.2371794871794872
fastqScreen,cutadapt 2,0.201058201058201
fastqScreen,cutadapt,0.201058201058201
fastqScreen,MultiQC,0.2678571428571429
fastqScreen,salmon_quant_pe,0.2328042328042328
fastqScreen,tximeta,0.1913875598086124
fastqScreen,salmon_quant,0.2328042328042328
fastqScreen,sort_bams,0.0
fastqScreen,mark_dups,0.1587301587301587
fastqScreen,fastp_trimming_PE,0.2328042328042328
fastqScreen,samtools_bam,0.2116402116402116
fastqScreen,bamindex,0.2116402116402116
fastqScreen,generate_genome_star_index,0.164021164021164
fastqScreen,run_star_pe,0.164021164021164
fastqScreen,pass1,0.164021164021164
fastqScreen,fastqc_trimmed,0.1746031746031746
fastqScreen,run_multiqc,0.2678571428571429
fastqScreen,sampleReads,0.0
fastqScreen,pass2,0.164021164021164
run_star_se,fastqc,0.2033898305084746
run_star_se,trim_fasq_fastqc,0.0
run_star_se,picard_rna_seq,0.24
run_star_se,salmon_index_extended,0.240506329113924
run_star_se,fastp_trimming_SE,0.1761006289308175
run_star_se,starindex,0.0
run_star_se,DRIMseq,0.0
run_star_se,samtools_flagstat,0.1559633027522935
run_star_se,salmon_quant_se,0.240506329113924
run_star_se,feature_counts,0.0
run_star_se,RNA_SeqC,0.0
run_star_se,fastqc 6,0.2033898305084746
run_star_se,star_genome,1.0
run_star_se,edgeR,0.0
run_star_se,startPE,0.1031941031941031
run_star_se,tastq_to_bam_HISAT,0.0
run_star_se,fastqc 5,0.2033898305084746
run_star_se,multiqc 2,0.1285714285714285
run_star_se,kallistoQuant,0.12012987012987
run_star_se,salmon_index,0.240506329113924
run_star_se,trim_galore_pe,0.0
run_star_se,samlon_quant,0.240506329113924
run_star_se,sortedbam_to_counts,0.0
run_star_se,featureCounts 2,0.0
run_star_se,fastqc 4,0.2033898305084746
run_star_se,multiqc 3,0.1285714285714285
run_star_se,merge_trimmed_SE,0.0
run_star_se,trimgaloreSE,0.203125
run_star_se,fastQCtrimmed 2,0.0
run_star_se,fastqcrim,0.2033898305084746
run_star_se,sortedbam_to_rmdup,0.0
run_star_se,sort_index_bams,0.175438596491228
run_star_se,fastqc 3,0.2033898305084746
run_star_se,fastqc 2,0.2033898305084746
run_star_se,rsem_norm,0.0
run_star_se,featureCounts,0.0
run_star_se,merge_trimmed_PE,0.0
run_star_se,trimgalorePE,0.203125
run_star_se,compare_reference_stringtie,0.0
run_star_se,hisat2,0.1708542713567838
run_star_se,sortbam,0.1513761467889908
run_star_se,starSE,0.1031941031941031
run_star_se,fetch_unique_stringtie,0.0
run_star_se,bigwig,0.0897435897435897
run_star_se,cutadapt 2,0.203125
run_star_se,cutadapt,0.203125
run_star_se,MultiQC,0.1285714285714285
run_star_se,salmon_quant_pe,0.240506329113924
run_star_se,tximeta,0.062200956937799
run_star_se,salmon_quant,0.240506329113924
run_star_se,sort_bams,0.0
run_star_se,mark_dups,0.24
run_star_se,fastp_trimming_PE,0.1761006289308175
run_star_se,samtools_bam,0.1802325581395348
run_star_se,bamindex,0.1802325581395348
run_star_se,generate_genome_star_index,1.0
run_star_se,run_star_pe,1.0
run_star_se,pass1,1.0
run_star_se,fastqc_trimmed,0.2033898305084746
run_star_se,run_multiqc,0.1285714285714285
run_star_se,sampleReads,0.0
run_star_se,pass2,1.0
fastqc,trim_fasq_fastqc,0.0
fastqc,picard_rna_seq,0.2203389830508474
fastqc,salmon_index_extended,0.2911392405063291
fastqc,fastp_trimming_SE,0.3710691823899371
fastqc,starindex,0.0
fastqc,DRIMseq,0.0
fastqc,samtools_flagstat,0.1788990825688073
fastqc,salmon_quant_se,0.2911392405063291
fastqc,feature_counts,0.0
fastqc,RNA_SeqC,0.0
fastqc,fastqc 6,1.0
fastqc,star_genome,0.2033898305084746
fastqc,edgeR,0.0
fastqc,startPE,0.113022113022113
fastqc,tastq_to_bam_HISAT,0.0
fastqc,fastqc 5,1.0
fastqc,multiqc 2,0.1535714285714285
fastqc,kallistoQuant,0.172077922077922
fastqc,salmon_index,0.2911392405063291
fastqc,trim_galore_pe,0.0
fastqc,samlon_quant,0.2911392405063291
fastqc,sortedbam_to_counts,0.0
fastqc,featureCounts 2,0.0
fastqc,fastqc 4,1.0
fastqc,multiqc 3,0.1535714285714285
fastqc,merge_trimmed_SE,0.0
fastqc,trimgaloreSE,0.515625
fastqc,fastQCtrimmed 2,0.0
fastqc,fastqcrim,1.0
fastqc,sortedbam_to_rmdup,0.0
fastqc,sort_index_bams,0.1871345029239766
fastqc,fastqc 3,1.0
fastqc,fastqc 2,1.0
fastqc,rsem_norm,0.0
fastqc,featureCounts,0.0
fastqc,merge_trimmed_PE,0.0
fastqc,trimgalorePE,0.515625
fastqc,compare_reference_stringtie,0.0
fastqc,hisat2,0.185929648241206
fastqc,sortbam,0.1697247706422018
fastqc,starSE,0.113022113022113
fastqc,fetch_unique_stringtie,0.0
fastqc,bigwig,0.0982905982905982
fastqc,cutadapt 2,0.515625
fastqc,cutadapt,0.515625
fastqc,MultiQC,0.1535714285714285
fastqc,salmon_quant_pe,0.2911392405063291
fastqc,tximeta,0.0781499202551834
fastqc,salmon_quant,0.2911392405063291
fastqc,sort_bams,0.0
fastqc,mark_dups,0.2203389830508474
fastqc,fastp_trimming_PE,0.3710691823899371
fastqc,samtools_bam,0.191860465116279
fastqc,bamindex,0.191860465116279
fastqc,generate_genome_star_index,0.2033898305084746
fastqc,run_star_pe,0.2033898305084746
fastqc,pass1,0.2033898305084746
fastqc,fastqc_trimmed,1.0
fastqc,run_multiqc,0.1535714285714285
fastqc,sampleReads,0.0
fastqc,pass2,0.2033898305084746
trim_fasq_fastqc,picard_rna_seq,0.0
trim_fasq_fastqc,salmon_index_extended,0.0
trim_fasq_fastqc,fastp_trimming_SE,0.0
trim_fasq_fastqc,starindex,1.0
trim_fasq_fastqc,DRIMseq,1.0
trim_fasq_fastqc,samtools_flagstat,0.0
trim_fasq_fastqc,salmon_quant_se,0.0
trim_fasq_fastqc,feature_counts,1.0
trim_fasq_fastqc,RNA_SeqC,1.0
trim_fasq_fastqc,fastqc 6,0.0
trim_fasq_fastqc,star_genome,0.0
trim_fasq_fastqc,edgeR,1.0
trim_fasq_fastqc,startPE,0.0
trim_fasq_fastqc,tastq_to_bam_HISAT,1.0
trim_fasq_fastqc,fastqc 5,0.0
trim_fasq_fastqc,multiqc 2,0.0
trim_fasq_fastqc,kallistoQuant,0.0
trim_fasq_fastqc,salmon_index,0.0
trim_fasq_fastqc,trim_galore_pe,1.0
trim_fasq_fastqc,samlon_quant,0.0
trim_fasq_fastqc,sortedbam_to_counts,1.0
trim_fasq_fastqc,featureCounts 2,1.0
trim_fasq_fastqc,fastqc 4,0.0
trim_fasq_fastqc,multiqc 3,0.0
trim_fasq_fastqc,merge_trimmed_SE,1.0
trim_fasq_fastqc,trimgaloreSE,0.0
trim_fasq_fastqc,fastQCtrimmed 2,1.0
trim_fasq_fastqc,fastqcrim,0.0
trim_fasq_fastqc,sortedbam_to_rmdup,1.0
trim_fasq_fastqc,sort_index_bams,0.0
trim_fasq_fastqc,fastqc 3,0.0
trim_fasq_fastqc,fastqc 2,0.0
trim_fasq_fastqc,rsem_norm,1.0
trim_fasq_fastqc,featureCounts,1.0
trim_fasq_fastqc,merge_trimmed_PE,1.0
trim_fasq_fastqc,trimgalorePE,0.0
trim_fasq_fastqc,compare_reference_stringtie,1.0
trim_fasq_fastqc,hisat2,0.0
trim_fasq_fastqc,sortbam,0.0
trim_fasq_fastqc,starSE,0.0
trim_fasq_fastqc,fetch_unique_stringtie,1.0
trim_fasq_fastqc,bigwig,0.0
trim_fasq_fastqc,cutadapt 2,0.0
trim_fasq_fastqc,cutadapt,0.0
trim_fasq_fastqc,MultiQC,0.0
trim_fasq_fastqc,salmon_quant_pe,0.0
trim_fasq_fastqc,tximeta,0.0
trim_fasq_fastqc,salmon_quant,0.0
trim_fasq_fastqc,sort_bams,1.0
trim_fasq_fastqc,mark_dups,0.0
trim_fasq_fastqc,fastp_trimming_PE,0.0
trim_fasq_fastqc,samtools_bam,0.0
trim_fasq_fastqc,bamindex,0.0
trim_fasq_fastqc,generate_genome_star_index,0.0
trim_fasq_fastqc,run_star_pe,0.0
trim_fasq_fastqc,pass1,0.0
trim_fasq_fastqc,fastqc_trimmed,0.0
trim_fasq_fastqc,run_multiqc,0.0
trim_fasq_fastqc,sampleReads,1.0
trim_fasq_fastqc,pass2,0.0
picard_rna_seq,salmon_index_extended,0.2658227848101265
picard_rna_seq,fastp_trimming_SE,0.1635220125786163
picard_rna_seq,starindex,0.0
picard_rna_seq,DRIMseq,0.0
picard_rna_seq,samtools_flagstat,0.1788990825688073
picard_rna_seq,salmon_quant_se,0.2658227848101265
picard_rna_seq,feature_counts,0.0
picard_rna_seq,RNA_SeqC,0.0
picard_rna_seq,fastqc 6,0.2203389830508474
picard_rna_seq,star_genome,0.24
picard_rna_seq,edgeR,0.0
picard_rna_seq,startPE,0.1081081081081081
picard_rna_seq,tastq_to_bam_HISAT,0.0
picard_rna_seq,fastqc 5,0.2203389830508474
picard_rna_seq,multiqc 2,0.1285714285714285
picard_rna_seq,kallistoQuant,0.1233766233766233
picard_rna_seq,salmon_index,0.2658227848101265
picard_rna_seq,trim_galore_pe,0.0
picard_rna_seq,samlon_quant,0.2658227848101265
picard_rna_seq,sortedbam_to_counts,0.0
picard_rna_seq,featureCounts 2,0.0
picard_rna_seq,fastqc 4,0.2203389830508474
picard_rna_seq,multiqc 3,0.1285714285714285
picard_rna_seq,merge_trimmed_SE,0.0
picard_rna_seq,trimgaloreSE,0.203125
picard_rna_seq,fastQCtrimmed 2,0.0
picard_rna_seq,fastqcrim,0.2203389830508474
picard_rna_seq,sortedbam_to_rmdup,0.0
picard_rna_seq,sort_index_bams,0.2046783625730994
picard_rna_seq,fastqc 3,0.2203389830508474
picard_rna_seq,fastqc 2,0.2203389830508474
picard_rna_seq,rsem_norm,0.0
picard_rna_seq,featureCounts,0.0
picard_rna_seq,merge_trimmed_PE,0.0
picard_rna_seq,trimgalorePE,0.203125
picard_rna_seq,compare_reference_stringtie,0.0
picard_rna_seq,hisat2,0.1758793969849246
picard_rna_seq,sortbam,0.1743119266055045
picard_rna_seq,starSE,0.1081081081081081
picard_rna_seq,fetch_unique_stringtie,0.0
picard_rna_seq,bigwig,0.0961538461538461
picard_rna_seq,cutadapt 2,0.203125
picard_rna_seq,cutadapt,0.203125
picard_rna_seq,MultiQC,0.1285714285714285
picard_rna_seq,salmon_quant_pe,0.2658227848101265
picard_rna_seq,tximeta,0.0701754385964912
picard_rna_seq,salmon_quant,0.2658227848101265
picard_rna_seq,sort_bams,0.0
picard_rna_seq,mark_dups,1.0
picard_rna_seq,fastp_trimming_PE,0.1635220125786163
picard_rna_seq,samtools_bam,0.2093023255813954
picard_rna_seq,bamindex,0.2093023255813954
picard_rna_seq,generate_genome_star_index,0.24
picard_rna_seq,run_star_pe,0.24
picard_rna_seq,pass1,0.24
picard_rna_seq,fastqc_trimmed,0.2203389830508474
picard_rna_seq,run_multiqc,0.1285714285714285
picard_rna_seq,sampleReads,0.0
picard_rna_seq,pass2,0.24
salmon_index_extended,fastp_trimming_SE,0.2264150943396226
salmon_index_extended,starindex,0.0
salmon_index_extended,DRIMseq,0.0
salmon_index_extended,samtools_flagstat,0.2018348623853211
salmon_index_extended,salmon_quant_se,1.0
salmon_index_extended,feature_counts,0.0
salmon_index_extended,RNA_SeqC,0.0
salmon_index_extended,fastqc 6,0.2911392405063291
salmon_index_extended,star_genome,0.240506329113924
salmon_index_extended,edgeR,0.0
salmon_index_extended,startPE,0.1498771498771498
salmon_index_extended,tastq_to_bam_HISAT,0.0
